doi,sources,ror_ids,year,datacite_client_id,datacite_publisher,datacite_resourceTypeGeneral,datacite_title,datacite_licenses,crossref_member,crossref_publisher,crossref_year,crossref_title,n_authors_total,n_authors_with_orcid
10.5281/zenodo.13361802,datacite,https://ror.org/029vq3n45;https://ror.org/03613d656,2024,cern.zenodo,Zenodo,Dataset,"Dataset of ""Wasting of Critical Raw Materials in Batteries for Single-Use E-Cigarettes """,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,8,7
10.5281/zenodo.15176006,datacite,https://ror.org/029vq3n45;https://ror.org/02j46qs45,2025,cern.zenodo,Zenodo,Dataset,"Supported data for manuscript ""Ethanol dehydration with aerosol-made mesoporous aluminosilicates featuring dispersed active sites""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,8,8
10.5281/zenodo.15176007,datacite,https://ror.org/029vq3n45;https://ror.org/02j46qs45,2025,cern.zenodo,Zenodo,Dataset,"Supported data for manuscript ""Ethanol dehydration with aerosol-made mesoporous aluminosilicates featuring dispersed active sites""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,8,8
10.5281/zenodo.14523775,datacite,https://ror.org/00c3r5g90,2025,cern.zenodo,Zenodo,Dataset,Strain promoted click labeling of oligonucleotides on solid-phase support,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,5
10.5281/zenodo.14523776,datacite,https://ror.org/00c3r5g90,2025,cern.zenodo,Zenodo,Dataset,Strain promoted click labeling of oligonucleotides on solid-phase support,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,5
10.5061/dryad.m63xsj44f,datacite,https://ror.org/01pv73b02,2022,dryad.dryad,Dryad,Dataset,Data for Patterns and drivers of Nothobranchius killifish diversity in lowland Tanzania,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,1,1
10.5281/zenodo.10655032,datacite,https://ror.org/00xbsaf62;https://ror.org/013rj3567;https://ror.org/0496n6574,2024,cern.zenodo,Zenodo,Dataset,TURDATA: a database of low-cost air quality and remote sensing measurements for the validation of micro-scale models in the real Prague urban environments,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,16,13
10.5281/zenodo.10655033,datacite,https://ror.org/00xbsaf62;https://ror.org/013rj3567;https://ror.org/0496n6574,2024,cern.zenodo,Zenodo,Dataset,TURDATA: a database of low-cost air quality and remote sensing measurements for the validation of micro-scale models in the real Prague urban environments,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,16,13
10.5281/zenodo.10848970,datacite,https://ror.org/00xbsaf62;https://ror.org/013rj3567;https://ror.org/0496n6574,2024,cern.zenodo,Zenodo,Dataset,Scenarios simulations of Prague (TURBAN-D05),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,11
10.5281/zenodo.10848971,datacite,https://ror.org/00xbsaf62;https://ror.org/013rj3567;https://ror.org/0496n6574,2024,cern.zenodo,Zenodo,Dataset,Scenarios simulations of Prague (TURBAN-D05),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,11
10.5281/zenodo.10982835,datacite,https://ror.org/00xbsaf62;https://ror.org/013rj3567;https://ror.org/0496n6574,2024,cern.zenodo,Zenodo,Dataset,Maps of the simulations and observations (TURBAN-D17),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,14,11
10.5281/zenodo.10982836,datacite,https://ror.org/00xbsaf62;https://ror.org/013rj3567;https://ror.org/0496n6574,2024,cern.zenodo,Zenodo,Dataset,Maps of the simulations and observations (TURBAN-D17),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,14,11
10.5281/zenodo.10993879,datacite,https://ror.org/00xbsaf62;https://ror.org/013rj3567;https://ror.org/0496n6574,2024,cern.zenodo,Zenodo,Dataset,Maps of the detailed spatially and temporally attributed emission for area of Legerova and Sokolska (TURBAN-D18),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,14,11
10.5281/zenodo.10993880,datacite,https://ror.org/00xbsaf62;https://ror.org/013rj3567;https://ror.org/0496n6574,2024,cern.zenodo,Zenodo,Dataset,Maps of the detailed spatially and temporally attributed emission for area of Legerova and Sokolska (TURBAN-D18),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,14,11
10.5281/zenodo.10998234,datacite,https://ror.org/00xbsaf62;https://ror.org/013rj3567;https://ror.org/0496n6574,2024,cern.zenodo,Zenodo,Dataset,Challenges of high-fidelity air quality modeling in urban environments - PALM sensitivity study during stable conditions (TURBAN),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,11
10.5281/zenodo.10998235,datacite,https://ror.org/00xbsaf62;https://ror.org/013rj3567;https://ror.org/0496n6574,2024,cern.zenodo,Zenodo,Dataset,Challenges of high-fidelity air quality modeling in urban environments - PALM sensitivity study during stable conditions (TURBAN),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,11
10.5281/zenodo.12803186,datacite,https://ror.org/024d6js02;https://ror.org/04myyf417,2024,cern.zenodo,Zenodo,Dataset,Impact of the COVID-19 pandemic on antidepressant use in eleven European regions: a comparative time series analysis 2018–2022,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,12
10.5281/zenodo.12803187,datacite,https://ror.org/024d6js02;https://ror.org/04myyf417,2024,cern.zenodo,Zenodo,Dataset,Comparative time series analysis on the effects of the COVID-19 pandemic on antidepressant dispensing 2018 – 2022 across eleven European regions. Pharmaceuticals consumption data and code in R.,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,12
10.5281/zenodo.13336368,datacite,https://ror.org/024d6js02;https://ror.org/04myyf417,2024,cern.zenodo,Zenodo,Dataset,Impact of the COVID-19 pandemic on antidepressant use in eleven European regions: a comparative time series analysis 2018–2022,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,12
10.5281/zenodo.15774305,datacite,https://ror.org/01abd7j14;https://ror.org/0287jta43;https://ror.org/02xz6bf62,2024,cern.zenodo,Zenodo,Dataset,"Sedimentological, pedological, geochemical and geochronological data from the alluvial profiles recorded in the Přísečnice area, central Ore Mountains, Czechia",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,11,9
10.5281/zenodo.15774304,datacite,https://ror.org/01abd7j14;https://ror.org/0287jta43;https://ror.org/02xz6bf62,2024,cern.zenodo,Zenodo,Dataset,"Sedimentological, pedological, geochemical and geochronological data from the alluvial profiles recorded in the Přísečnice area, central Ore Mountains, Czechia",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,11,9
10.60585/c-dd-202500022,datacite,https://ror.org/00grg8947,2021,arch.avanjj,Archaeological Map of the Czech Republic,Dataset,AMCR C-DD-202500022 – geodetic data,https://creativecommons.org/licenses/by-nc/4.0/legalcode,,,,,3,0
10.60585/c-dd-202500023,datacite,https://ror.org/00grg8947,2025,arch.avanjj,Archaeological Map of the Czech Republic,Dataset,AMCR C-DD-202500023 – geodetic data,https://creativecommons.org/licenses/by-nc/4.0/legalcode,,,,,3,0
10.5061/dryad.s4mw6m9cf,datacite,https://ror.org/033n3pw66;https://ror.org/045c1s446,2024,dryad.dryad,Dryad,Dataset,Evaluation of seed-dispersal services by ants at a temperate pasture: Results of direct observations in an ant suppression experiment,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,5,1
10.5061/dryad.bm8r6pr,datacite,https://ror.org/03h43ff92,2021,dryad.dryad,Dryad,Dataset,Data from: Exploring rainforest diversification using demographic model testing in the African foam-nest treefrog (Chiromantis rufescens),https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,13,0
10.5281/zenodo.16561909,datacite,https://ror.org/04fgffc11,2025,cern.zenodo,Zenodo,Dataset,"Dataset for publication: ""Three decades of GNSS-derived geocenter motion: disentangling geophysical signal from systematic errors""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
10.5281/zenodo.16561910,datacite,https://ror.org/04fgffc11,2025,cern.zenodo,Zenodo,Dataset,"Dataset for publication: ""Three decades of GNSS-derived geocenter motion: disentangling geophysical signal from systematic errors""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
10.5518/1170,datacite,https://ror.org/00w2phz39,2022,bl.leeds,University of Leeds,Dataset,Dataset for ‘Serial Small- and Wide-Angle X-ray Scattering with Laboratory Sources’,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,12,11
10.5061/dryad.pzgmsbcnv,datacite,https://ror.org/014pw6s10;https://ror.org/024d6js02;https://ror.org/04qxnmv42;https://ror.org/053avzc18,2022,dryad.dryad,Dryad,Dataset,"Host-driven subspeciation in hedgehog fungus, Trichophyton erinacei, an emerging cause of human dermatophytosis",https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,17,1
10.6084/m9.figshare.26612990,datacite,https://ror.org/00pyqav47;https://ror.org/014pw6s10;https://ror.org/03hjekm25,2024,figshare.ars,figshare,Dataset,Additional file 1 of Comparisons of lifetime exposures between differently polluted areas and years of life lost due to all-cause mortality attributable to air pollution,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,8,0
10.6084/m9.figshare.26612990.v1,datacite,https://ror.org/00pyqav47;https://ror.org/014pw6s10;https://ror.org/03hjekm25,2024,figshare.ars,figshare,Dataset,Additional file 1 of Comparisons of lifetime exposures between differently polluted areas and years of life lost due to all-cause mortality attributable to air pollution,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,8,0
10.5281/zenodo.13300821,datacite,https://ror.org/041c53527;https://ror.org/05x8mcb75,2024,cern.zenodo,Zenodo,Dataset,Experimental study of multiphase flow occurrence caused by cavitation during mineral oil flow,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,6
10.5281/zenodo.13300822,datacite,https://ror.org/041c53527;https://ror.org/05x8mcb75,2024,cern.zenodo,Zenodo,Dataset,Experimental study of multiphase flow occurrence caused by cavitation during mineral oil flow,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,6
10.5281/zenodo.15909315,datacite,https://ror.org/03613d656;https://ror.org/041c53527;https://ror.org/05x8mcb75,2025,cern.zenodo,Zenodo,Dataset,Data for the Evaluation of metallurgical wastes as pigments for ceramic glazes,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,6
10.5281/zenodo.15909316,datacite,https://ror.org/03613d656;https://ror.org/041c53527;https://ror.org/05x8mcb75,2025,cern.zenodo,Zenodo,Dataset,Data for the Evaluation of metallurgical wastes as pigments for ceramic glazes,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,6
10.5281/zenodo.17184613,datacite,https://ror.org/041c53527;https://ror.org/05x8mcb75,2025,cern.zenodo,Zenodo,Dataset,Direct ink writing of recycled magnesite refractories from ladle metallurgy waste,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,7
10.5281/zenodo.17184614,datacite,https://ror.org/041c53527;https://ror.org/05x8mcb75,2025,cern.zenodo,Zenodo,Dataset,Direct ink writing of recycled magnesite refractories from ladle metallurgy waste,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,7
10.5061/dryad.sq41r,datacite,https://ror.org/03nw44p55;https://ror.org/0415vcw02,2016,dryad.dryad,Dryad,Dataset,Data from: Response of mountain Picea abies forests to stand-replacing bark beetle outbreaks: neighbourhood effects lead to self-replacement,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,9,0
10.5061/dryad.zgmsbccdt,datacite,https://ror.org/024d6js02;https://ror.org/03nw44p55;https://ror.org/0415vcw02,2024,dryad.dryad,Dryad,Dataset,Genetic admixture between Central European and Alpine wolf populations,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,16,1
10.5061/dryad.3xsj3txp9,datacite,https://ror.org/03nw44p55;https://ror.org/0415vcw02,2024,dryad.dryad,Dryad,Dataset,Risk response towards roads is consistent across multiple species in a temperate forest ecosystem,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,16,1
10.5061/dryad.cz8w9gjbt,datacite,https://ror.org/03nw44p55;https://ror.org/0415vcw02;https://ror.org/058aeep47,2024,dryad.dryad,Dryad,Dataset,Data from: Home range and habitat selection of wolves recolonising Central European human-dominated landscapes,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,15,1
10.5061/dryad.6djh9w1bs,datacite,https://ror.org/03nw44p55;https://ror.org/0415vcw02;https://ror.org/058aeep47;https://ror.org/05bcgdd94,2024,dryad.dryad,Dryad,Dataset,Data from: Ecological and intrinsic drivers of foraging parameters of Eurasian lynx across Europe,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,37,1
10.5061/dryad.3xsj3txrc,datacite,https://ror.org/03nw44p55;https://ror.org/0415vcw02;https://ror.org/058aeep47;https://ror.org/05bcgdd94;https://ror.org/05mcj1v39,2024,dryad.dryad,Dryad,Dataset,Large carnivore distribution maps for Europe 2017 – 2022/23,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,206,1
10.5061/dryad.wstqjq30d,datacite,https://ror.org/03nw44p55;https://ror.org/058aeep47;https://ror.org/05mcj1v39,2025,dryad.dryad,Dryad,Dataset,SCALP+ monitoring report lynx year 2022 (1. May 2022 – 30. April 2023),https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,48,1
10.5061/dryad.gxd2547pw,datacite,https://ror.org/03bh94f16,2023,dryad.dryad,Dryad,Dataset,An unusual tandem kinase fusion protein confers leaf rust resistance in wheat,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,14,1
10.5061/dryad.80gb5mksp,datacite,https://ror.org/050jqn596,2022,dryad.dryad,Dryad,Dataset,Telecentric bright-field transmitted light microscopic dataset,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,4,1
10.5281/zenodo.10390242,datacite,https://ror.org/033n3pw66;https://ror.org/050jqn596,2023,cern.zenodo,Zenodo,Dataset,Consumer-driven phosphorus recycling by fish in aquatic systems: retention and discarding of digested P by a cyprinid model under different conditions,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.10390243,datacite,https://ror.org/033n3pw66;https://ror.org/050jqn596,2023,cern.zenodo,Zenodo,Dataset,Consumer-driven phosphorus recycling by fish in aquatic systems: retention and discarding of digested P by a cyprinid model under different conditions,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.14234256,datacite,https://ror.org/050jqn596,2024,cern.zenodo,Zenodo,Dataset,Data for: Mapping the Limits of Passive Samplers in Water: Chemical Space Coverage Using Nontargeted LC-HRMS Analysis,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,4
10.5281/zenodo.14234257,datacite,https://ror.org/050jqn596,2024,cern.zenodo,Zenodo,Dataset,Data for: Mapping the Limits of Passive Samplers in Water: Chemical Space Coverage Using Nontargeted LC-HRMS Analysis,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,4
10.60797/irj.2025.158.64.1,datacite,https://ror.org/00p9p2506,2025,cifra.journals,ООО Цифра,Dataset,Приграничные территории субъектов Российской Федерации,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.60797/irj.2025.158.64.3,datacite,https://ror.org/00p9p2506,2025,cifra.journals,ООО Цифра,Dataset,Анализ влияния факторов на развитие приграничных территорий субъектов Российской Федерации за 2023 год.,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5061/dryad.jh9w0vt8f,datacite,https://ror.org/024d6js02;https://ror.org/027acbb13;https://ror.org/03qqnc658;https://ror.org/053avzc18,2020,dryad.dryad,Dryad,Dataset,Data from: Functional traits determine why species belong to the dark diversity in a dry grassland fragmented landscape,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,3,1
10.5285/97528815-bd0b-484d-8e68-a1184828631d,datacite,https://ror.org/0415vcw02;https://ror.org/05mcj1v39,2025,bl.nerc,NERC EDS Environmental Information Data Centre,Dataset,"Monitoring data from small mammal trapping in forest habitats in Europe (Czechia, Germany, Italy, Poland), 2019-2023",https://eidc.ac.uk/licences/ogl/plain,,,,,20,7
10.5281/zenodo.14752775,datacite,https://ror.org/024d6js02;https://ror.org/036ak4h42;https://ror.org/05mcj1v39,2025,cern.zenodo,Zenodo,Dataset,Individuality obscures geographic song variation in two passerine sister species with contrasting distributions and movement ecology,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,7
